Geneset	Score	Score Type	Method	Validation Split	Geneset Collection	Network
FUNDUS_DYSTROPHY	0.633565	auROC	SL-E	Holdout	BeFree	STRING-EXP
FUNDUS_DYSTROPHY	0.637278	auROC	SL-E	5FCV	BeFree	STRING-EXP
FUNDUS_DYSTROPHY	3.019702	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
FUNDUS_DYSTROPHY	3.230599	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.781709	auPRC	SL-E	Holdout	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.289876	auPRC	SL-E	5FCV	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	0.780947	auROC	SL-E	Holdout	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	0.898497	auROC	SL-E	5FCV	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	5.347313	P@TopK	SL-E	Holdout	GOBP	STRING-EXP
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	4.630965	P@TopK	SL-E	5FCV	GOBP	STRING-EXP
GALLBLADDER_DISEASE	-0.339494	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
GALLBLADDER_DISEASE	0.49864	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
GALLBLADDER_DISEASE	0.422492	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
GALLBLADDER_DISEASE	0.558125	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
GALLBLADDER_DISEASE	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
GALLBLADDER_DISEASE	1.135042	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
GERM_CELL_CANCER	0.119888	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
GERM_CELL_CANCER	0.483409	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
GERM_CELL_CANCER	0.520648	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
GERM_CELL_CANCER	0.594598	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
GERM_CELL_CANCER	0.295426	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
GERM_CELL_CANCER	0.535364	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	1.385287	auPRC	SL-E	Holdout	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	2.056072	auPRC	SL-E	5FCV	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	0.653222	auROC	SL-E	Holdout	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	0.727594	auROC	SL-E	5FCV	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	1.825677	P@TopK	SL-E	Holdout	GOBP	STRING-EXP
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	2.460087	P@TopK	SL-E	5FCV	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	0.058419	auPRC	SL-E	Holdout	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	4.658553	auPRC	SL-E	5FCV	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	0.491303	auROC	SL-E	Holdout	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	0.690443	auROC	SL-E	5FCV	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	-inf	P@TopK	SL-E	Holdout	GOBP	STRING-EXP
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	5.005591	P@TopK	SL-E	5FCV	GOBP	STRING-EXP
GOLGI_ORGANIZATION	2.941895	auPRC	SL-E	Holdout	GOBP	STRING-EXP
GOLGI_ORGANIZATION	4.21624	auPRC	SL-E	5FCV	GOBP	STRING-EXP
GOLGI_ORGANIZATION	0.792181	auROC	SL-E	Holdout	GOBP	STRING-EXP
GOLGI_ORGANIZATION	0.833772	auROC	SL-E	5FCV	GOBP	STRING-EXP
GOLGI_ORGANIZATION	4.217319	P@TopK	SL-E	Holdout	GOBP	STRING-EXP
GOLGI_ORGANIZATION	4.669082	P@TopK	SL-E	5FCV	GOBP	STRING-EXP
HAIR_DISEASE	-0.145	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
HAIR_DISEASE	1.750151	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
HAIR_DISEASE	0.426704	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
HAIR_DISEASE	0.662656	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
HAIR_DISEASE	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
HAIR_DISEASE	2.87229	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	0.602907	auPRC	SL-E	Holdout	BeFree	STRING-EXP
HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	0.537966	auPRC	SL-E	5FCV	BeFree	STRING-EXP
HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	0.583466	auROC	SL-E	Holdout	BeFree	STRING-EXP
HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	0.602964	auROC	SL-E	5FCV	BeFree	STRING-EXP
HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	-inf	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	1.36584	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
HEART_DISEASE	1.458147	auPRC	SL-E	Holdout	BeFree	STRING-EXP
HEART_DISEASE	1.340686	auPRC	SL-E	5FCV	BeFree	STRING-EXP
HEART_DISEASE	0.590591	auROC	SL-E	Holdout	BeFree	STRING-EXP
HEART_DISEASE	0.622804	auROC	SL-E	5FCV	BeFree	STRING-EXP
HEART_DISEASE	0.604699	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
HEART_DISEASE	1.846978	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
HEMATOLOGIC_CANCER	0.419251	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
HEMATOLOGIC_CANCER	1.070567	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
HEMATOLOGIC_CANCER	0.545017	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
HEMATOLOGIC_CANCER	0.643914	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
HEMATOLOGIC_CANCER	0.944133	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
HEMATOLOGIC_CANCER	1.864492	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
HYPERTENSION	0.249808	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
HYPERTENSION	1.460633	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
HYPERTENSION	1.571665	auPRC	SL-E	Holdout	BeFree	STRING-EXP
HYPERTENSION	1.003174	auPRC	SL-E	5FCV	BeFree	STRING-EXP
HYPERTENSION	0.601659	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
HYPERTENSION	0.637743	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
HYPERTENSION	0.596875	auROC	SL-E	Holdout	BeFree	STRING-EXP
HYPERTENSION	0.649863	auROC	SL-E	5FCV	BeFree	STRING-EXP
HYPERTENSION	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
HYPERTENSION	2.037361	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
HYPERTENSION	2.769772	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
HYPERTENSION	1.063362	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
HYPERTROPIA	0.603302	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
HYPERTROPIA	-0.052008	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
HYPERTROPIA	0.536838	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
HYPERTROPIA	0.511338	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
HYPERTROPIA	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
HYPERTROPIA	-inf	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
HYPOGLYCEMIA	1.040924	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
HYPOGLYCEMIA	1.339295	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
HYPOGLYCEMIA	0.614164	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
HYPOGLYCEMIA	0.653133	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
HYPOGLYCEMIA	2.594744	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
HYPOGLYCEMIA	2.298967	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
IMPAIRED_GLUCOSE_TOLERANCE	-0.271437	auPRC	SL-E	Holdout	MGI	STRING-EXP
IMPAIRED_GLUCOSE_TOLERANCE	0.202368	auPRC	SL-E	5FCV	MGI	STRING-EXP
IMPAIRED_GLUCOSE_TOLERANCE	0.454737	auROC	SL-E	Holdout	MGI	STRING-EXP
IMPAIRED_GLUCOSE_TOLERANCE	0.511477	auROC	SL-E	5FCV	MGI	STRING-EXP
IMPAIRED_GLUCOSE_TOLERANCE	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
IMPAIRED_GLUCOSE_TOLERANCE	0.207643	P@TopK	SL-E	5FCV	MGI	STRING-EXP
IMPROVED_GLUCOSE_TOLERANCE	-0.193984	auPRC	SL-E	Holdout	MGI	STRING-EXP
IMPROVED_GLUCOSE_TOLERANCE	-0.268882	auPRC	SL-E	5FCV	MGI	STRING-EXP
IMPROVED_GLUCOSE_TOLERANCE	0.429944	auROC	SL-E	Holdout	MGI	STRING-EXP
IMPROVED_GLUCOSE_TOLERANCE	0.434596	auROC	SL-E	5FCV	MGI	STRING-EXP
IMPROVED_GLUCOSE_TOLERANCE	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
IMPROVED_GLUCOSE_TOLERANCE	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_ALPHA_BETA_T_CELL_NUMBER	-0.210351	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_ALPHA_BETA_T_CELL_NUMBER	0.151572	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_ALPHA_BETA_T_CELL_NUMBER	0.454545	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_ALPHA_BETA_T_CELL_NUMBER	0.465355	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_ALPHA_BETA_T_CELL_NUMBER	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_ALPHA_BETA_T_CELL_NUMBER	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_ANXIETY_RELATED_RESPONSE	-0.142915	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_ANXIETY_RELATED_RESPONSE	0.211641	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_ANXIETY_RELATED_RESPONSE	0.475228	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_ANXIETY_RELATED_RESPONSE	0.583752	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_ANXIETY_RELATED_RESPONSE	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_ANXIETY_RELATED_RESPONSE	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_B_CELL_NUMBER	1.498867	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_B_CELL_NUMBER	0.690128	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_B_CELL_NUMBER	0.562197	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_B_CELL_NUMBER	0.628815	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_B_CELL_NUMBER	2.757853	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_B_CELL_NUMBER	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BODY_SIZE	-0.292506	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BODY_SIZE	-0.252756	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BODY_SIZE	0.435107	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BODY_SIZE	0.4484	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BODY_SIZE	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BODY_SIZE	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BONE_MINERAL_CONTENT	-0.171768	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BONE_MINERAL_CONTENT	-0.16999	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BONE_MINERAL_CONTENT	0.469246	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BONE_MINERAL_CONTENT	0.475995	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BONE_MINERAL_CONTENT	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BONE_MINERAL_CONTENT	0.887089	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BONE_MINERAL_DENSITY	-0.222322	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BONE_MINERAL_DENSITY	-0.154363	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BONE_MINERAL_DENSITY	0.428866	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BONE_MINERAL_DENSITY	0.4905	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_BONE_MINERAL_DENSITY	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_BONE_MINERAL_DENSITY	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_CIRCULATING_GLUCOSE_LEVEL	-0.102566	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_CIRCULATING_GLUCOSE_LEVEL	-0.130099	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_CIRCULATING_GLUCOSE_LEVEL	0.441013	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_CIRCULATING_GLUCOSE_LEVEL	0.419733	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_CIRCULATING_GLUCOSE_LEVEL	1.143143	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_CIRCULATING_GLUCOSE_LEVEL	1.342815	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	0.316174	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	-0.225588	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	0.504391	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	0.446802	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_CIRCULATING_HDL_CHOLESTEROL_LEVEL	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	-0.10499	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	0.14342	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	0.482897	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	0.487197	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_EXPLORATION_IN_NEW_ENVIRONMENT	1.641873	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_GRIP_STRENGTH	0.265156	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_GRIP_STRENGTH	-0.000997	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_GRIP_STRENGTH	0.516097	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_GRIP_STRENGTH	0.535346	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_GRIP_STRENGTH	1.587928	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_GRIP_STRENGTH	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_LEAN_BODY_MASS	-0.006047	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_LEAN_BODY_MASS	0.098488	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_LEAN_BODY_MASS	0.470944	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_LEAN_BODY_MASS	0.515901	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_LEAN_BODY_MASS	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_LEAN_BODY_MASS	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_PHYSIOLOGICAL_SENSITIVITY_TO_XENOBIOTIC	0.460277	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_PHYSIOLOGICAL_SENSITIVITY_TO_XENOBIOTIC	-0.131569	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_PHYSIOLOGICAL_SENSITIVITY_TO_XENOBIOTIC	0.510454	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_PHYSIOLOGICAL_SENSITIVITY_TO_XENOBIOTIC	0.421415	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_PHYSIOLOGICAL_SENSITIVITY_TO_XENOBIOTIC	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_PHYSIOLOGICAL_SENSITIVITY_TO_XENOBIOTIC	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_STARTLE_REFLEX	0.181033	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_STARTLE_REFLEX	-0.143065	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_STARTLE_REFLEX	0.431573	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_STARTLE_REFLEX	0.471601	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_STARTLE_REFLEX	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_STARTLE_REFLEX	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_STEROL_LEVEL	0.334258	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_STEROL_LEVEL	0.147592	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_STEROL_LEVEL	0.564351	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_STEROL_LEVEL	0.548968	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_STEROL_LEVEL	0.784271	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_STEROL_LEVEL	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	-0.242839	auPRC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	0.073551	auPRC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	0.452469	auROC	SL-E	Holdout	MGI	STRING-EXP
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	0.483078	auROC	SL-E	5FCV	MGI	STRING-EXP
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	-inf	P@TopK	SL-E	Holdout	MGI	STRING-EXP
INCREASED_THERMAL_NOCICEPTIVE_THRESHOLD	-inf	P@TopK	SL-E	5FCV	MGI	STRING-EXP
INFLUENZA	1.542835	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
INFLUENZA	1.819348	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
INFLUENZA	0.752611	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
INFLUENZA	0.721357	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
INFLUENZA	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
INFLUENZA	3.239466	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
INNER_EAR_DISEASE	-0.424204	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
INNER_EAR_DISEASE	0.085912	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
INNER_EAR_DISEASE	0.388632	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
INNER_EAR_DISEASE	0.51911	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
INNER_EAR_DISEASE	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
INNER_EAR_DISEASE	-0.088301	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
INTELLECTUAL_DISABILITY	0.774618	auPRC	SL-E	Holdout	BeFree	STRING-EXP
INTELLECTUAL_DISABILITY	0.649756	auPRC	SL-E	5FCV	BeFree	STRING-EXP
INTELLECTUAL_DISABILITY	0.592006	auROC	SL-E	Holdout	BeFree	STRING-EXP
INTELLECTUAL_DISABILITY	0.607856	auROC	SL-E	5FCV	BeFree	STRING-EXP
INTELLECTUAL_DISABILITY	1.178337	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
INTELLECTUAL_DISABILITY	1.615874	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
INTESTINAL_BENIGN_NEOPLASM	1.194427	auPRC	SL-E	Holdout	BeFree	STRING-EXP
INTESTINAL_BENIGN_NEOPLASM	0.725768	auPRC	SL-E	5FCV	BeFree	STRING-EXP
INTESTINAL_BENIGN_NEOPLASM	0.594761	auROC	SL-E	Holdout	BeFree	STRING-EXP
INTESTINAL_BENIGN_NEOPLASM	0.643308	auROC	SL-E	5FCV	BeFree	STRING-EXP
INTESTINAL_BENIGN_NEOPLASM	-inf	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
INTESTINAL_BENIGN_NEOPLASM	1.186645	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
INTESTINAL_CANCER	0.227932	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
INTESTINAL_CANCER	0.307333	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
INTESTINAL_CANCER	0.540936	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
INTESTINAL_CANCER	0.538151	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
INTESTINAL_CANCER	0.808709	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
INTESTINAL_CANCER	1.133279	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.598483	auPRC	SL-E	Holdout	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	2.880717	auPRC	SL-E	5FCV	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.561734	auROC	SL-E	Holdout	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.765668	auROC	SL-E	5FCV	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	2.612868	P@TopK	SL-E	Holdout	GOBP	STRING-EXP
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	3.548163	P@TopK	SL-E	5FCV	GOBP	STRING-EXP
KERATOSIS	2.021987	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
KERATOSIS	0.236997	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
KERATOSIS	0.539592	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
KERATOSIS	0.546384	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
KERATOSIS	2.642655	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
KERATOSIS	0.714058	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
KIDNEY_CANCER	-0.044634	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
KIDNEY_CANCER	-0.061369	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
KIDNEY_CANCER	0.483246	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
KIDNEY_CANCER	0.476584	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
KIDNEY_CANCER	-inf	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
KIDNEY_CANCER	-0.014461	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
KIDNEY_DISEASE	0.484564	auPRC	SL-E	Holdout	BeFree	STRING-EXP
KIDNEY_DISEASE	0.178179	auPRC	SL-E	5FCV	BeFree	STRING-EXP
KIDNEY_DISEASE	0.510833	auROC	SL-E	Holdout	BeFree	STRING-EXP
KIDNEY_DISEASE	0.538987	auROC	SL-E	5FCV	BeFree	STRING-EXP
KIDNEY_DISEASE	0.263034	P@TopK	SL-E	Holdout	BeFree	STRING-EXP
KIDNEY_DISEASE	0.010721	P@TopK	SL-E	5FCV	BeFree	STRING-EXP
LACTIC_ACIDOSIS	1.486746	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
LACTIC_ACIDOSIS	2.724405	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
LACTIC_ACIDOSIS	0.725463	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
LACTIC_ACIDOSIS	0.740231	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
LACTIC_ACIDOSIS	2.187045	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
LACTIC_ACIDOSIS	3.557831	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
LENS_DISEASE	3.648197	auPRC	SL-E	Holdout	DisGeNet	STRING-EXP
LENS_DISEASE	3.741221	auPRC	SL-E	5FCV	DisGeNet	STRING-EXP
LENS_DISEASE	0.68679	auROC	SL-E	Holdout	DisGeNet	STRING-EXP
LENS_DISEASE	0.650791	auROC	SL-E	5FCV	DisGeNet	STRING-EXP
LENS_DISEASE	3.415537	P@TopK	SL-E	Holdout	DisGeNet	STRING-EXP
LENS_DISEASE	3.681186	P@TopK	SL-E	5FCV	DisGeNet	STRING-EXP
LEUKODYSTROPHY	4.149644	auPRC	SL-E	Holdout	BeFree	STRING-EXP
LEUKODYSTROPHY	4.035374	auPRC	SL-E	5FCV	BeFree	STRING-EXP
LEUKODYSTROPHY	0.680573	auROC	SL-E	Holdout	BeFree	STRING-EXP
LEUKODYSTROPHY	0.678574	auROC	SL-E	5FCV	BeFree	STRING-EXP
